price_recorded_date,platform,product_category,model_name,condition,launch_price_usd,launch_price_inr,current_price_usd,current_price_inr,discount_pct,sale_event,stock_status,rating,reviews_count,year,month
2024-07-20,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1080.73,103862.0,9.9,No Sale Event,In Stock,4.6,3244,2024,7
2024-07-20,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,500.32,49158.3,37.4,No Sale Event,In Stock,4.9,2799,2024,7
2024-07-20,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,490.64,48513.4,38.6,No Sale Event,Out of Stock,4.7,6489,2024,7
2024-07-20,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,708.21,69520.1,29.1,No Sale Event,Out of Stock,4.4,5317,2024,7
2024-07-20,Amazon,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,791.76,68535.2,34.0,No Sale Event,In Stock,4.3,4438,2024,7
2024-07-20,Amazon,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,742.08,62623.6,38.1,No Sale Event,In Stock,4.3,4763,2024,7
2024-07-20,Amazon,iPhone,iPhone 14 128GB,New,799,78302,703.34,67576.0,12.0,No Sale Event,In Stock,4.5,3613,2024,7
2024-07-20,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,908.14,90323.2,9.1,No Sale Event,In Stock,4.5,1057,2024,7
2024-07-20,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,889.79,86946.7,10.9,No Sale Event,In Stock,4.6,1026,2024,7
2024-07-20,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,799.78,77352.4,-0.1,No Sale Event,In Stock,4.8,1003,2024,7
2024-07-20,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1180.07,114194.0,1.6,No Sale Event,In Stock,4.6,1514,2024,7
2024-07-20,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,878.24,73728.4,26.8,No Sale Event,In Stock,4.3,486,2024,7
2024-07-20,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,961.51,80303.7,19.8,No Sale Event,In Stock,4.0,1585,2024,7
2024-07-20,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1210.61,118430.0,-1.0,No Sale Event,In Stock,4.3,928,2024,7
2024-07-21,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,261.43,25914.1,39.1,No Sale Event,Out of Stock,4.3,4404,2024,7
2024-07-21,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,257.45,25523.4,40.0,No Sale Event,Out of Stock,4.2,4843,2024,7
2024-07-21,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,253.26,25176.5,41.0,No Sale Event,In Stock,4.7,3083,2024,7
2024-07-21,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,328.92,31684.8,23.3,No Sale Event,In Stock,4.6,3331,2024,7
2024-07-21,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,322.74,31630.3,24.8,No Sale Event,In Stock,4.3,3021,2024,7
2024-07-21,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,433.66,41879.2,-1.1,No Sale Event,In Stock,4.6,1279,2024,7
2024-07-21,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,420.55,41806.0,2.0,No Sale Event,Out of Stock,4.8,1219,2024,7
2024-07-21,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,424.88,40982.1,1.0,No Sale Event,In Stock,4.6,610,2024,7
2024-07-21,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,334.51,28587.2,22.0,No Sale Event,In Stock,4.3,778,2024,7
2024-07-21,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,355.21,30580.6,17.2,No Sale Event,In Stock,4.2,1577,2024,7
2024-07-21,Flipkart,Watch,Apple Watch Ultra,New,799,78302,708.48,70393.2,11.3,No Sale Event,In Stock,4.5,1089,2024,7
2024-07-21,Flipkart,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,490.84,42219.1,38.6,No Sale Event,In Stock,3.8,1829,2024,7
2024-07-21,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,806.91,79635.5,-1.0,No Sale Event,In Stock,4.9,1351,2024,7
2024-07-21,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,813.17,79548.6,-1.8,No Sale Event,Low Stock,4.8,1623,2024,7
2024-07-21,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,807.58,80605.3,-1.1,No Sale Event,In Stock,4.8,1418,2024,7
2024-07-21,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,707.64,69410.7,29.2,No Sale Event,Out of Stock,4.7,2437,2024,7
2024-07-21,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,565.75,47893.1,43.4,No Sale Event,Out of Stock,4.2,6911,2024,7
2024-07-21,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,711.02,70530.3,28.8,No Sale Event,Out of Stock,4.2,6496,2024,7
2024-07-21,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,708.89,70513.9,29.0,No Sale Event,Low Stock,4.6,4050,2024,7
2024-07-21,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1092.42,107364.0,0.6,No Sale Event,In Stock,4.8,381,2024,7
2024-07-21,Flipkart,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,874.41,73154.3,20.4,No Sale Event,Low Stock,3.9,760,2024,7
2024-07-21,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1111.67,110400.0,-1.2,No Sale Event,In Stock,4.7,394,2024,7
2024-07-21,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1097.61,105768.0,0.1,No Sale Event,In Stock,4.5,585,2024,7
2024-07-21,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1824.83,178125.0,8.7,No Sale Event,Low Stock,4.8,2155,2024,7
2024-07-21,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1413.68,118608.0,29.3,No Sale Event,In Stock,4.2,1568,2024,7
2024-07-21,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1928.7,191365.0,3.5,No Sale Event,In Stock,4.4,864,2024,7
2024-07-21,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,2007.56,196402.0,-0.4,No Sale Event,In Stock,4.4,385,2024,7
2024-07-21,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,2018.06,200070.0,-1.0,No Sale Event,In Stock,4.7,1276,2024,7
2024-07-21,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1527.87,131323.0,23.6,No Sale Event,In Stock,4.5,1365,2024,7
2024-07-21,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,281.0,23414.6,53.1,No Sale Event,In Stock,4.2,3905,2024,7
2024-07-21,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,501.08,48569.2,37.3,No Sale Event,In Stock,4.2,6050,2024,7
2024-07-21,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,503.2,49394.3,37.0,No Sale Event,Out of Stock,4.3,1962,2024,7
2024-07-21,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,504.2,48560.0,36.9,No Sale Event,In Stock,4.8,3059,2024,7
2024-07-21,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,779.87,65018.1,21.9,No Sale Event,In Stock,4.4,168,2024,7
2024-07-21,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1015.8,99188.9,-1.7,No Sale Event,In Stock,4.5,360,2024,7
2024-07-21,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,775.41,65827.7,22.4,No Sale Event,In Stock,4.2,236,2024,7
2024-07-21,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,981.55,94360.4,1.7,No Sale Event,In Stock,4.6,377,2024,7
2024-07-21,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1004.41,97966.7,-0.5,No Sale Event,In Stock,4.7,190,2024,7
2024-07-21,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1018.11,101464.0,-1.9,No Sale Event,Out of Stock,4.5,222,2024,7
2024-07-21,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,988.57,96040.3,1.0,No Sale Event,In Stock,4.2,376,2024,7
2024-07-21,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,808.81,69259.5,32.5,No Sale Event,In Stock,3.8,2168,2024,7
2024-07-21,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1105.16,109717.0,7.8,No Sale Event,In Stock,4.4,2884,2024,7
2024-07-21,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1112.37,108700.0,7.2,No Sale Event,In Stock,4.6,2063,2024,7
2024-07-21,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,495.17,48500.3,38.0,No Sale Event,Out of Stock,4.8,4991,2024,7
2024-07-21,Amazon,iPhone,iPhone 12 64GB,New,799,78302,498.95,49045.6,37.6,No Sale Event,Out of Stock,4.4,3495,2024,7
2024-07-21,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,494.99,48425.4,38.0,No Sale Event,Out of Stock,4.3,3335,2024,7
2024-07-21,Amazon,iPhone,iPhone 12 64GB,New,799,78302,503.9,50166.6,36.9,No Sale Event,Out of Stock,4.3,3121,2024,7
2024-07-21,Amazon,iPhone,iPhone 12 64GB,New,799,78302,497.76,48745.6,37.7,No Sale Event,In Stock,4.9,7134,2024,7
2024-07-21,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,693.92,68328.6,30.5,No Sale Event,In Stock,4.3,6642,2024,7
2024-07-21,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,690.47,68907.2,30.9,No Sale Event,Out of Stock,4.3,5967,2024,7
2024-07-21,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,608.28,59292.9,23.9,No Sale Event,In Stock,4.2,2968,2024,7
2024-07-21,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1008.68,99525.3,15.9,No Sale Event,Low Stock,4.7,3073,2024,7
2024-07-21,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,1002.89,99075.1,16.4,No Sale Event,In Stock,4.4,2349,2024,7
2024-07-21,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,687.72,67542.0,13.9,No Sale Event,In Stock,4.4,2369,2024,7
2024-07-21,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,790.31,78048.5,1.1,No Sale Event,Low Stock,4.5,1189,2024,7
2024-07-21,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,793.37,78282.3,0.7,No Sale Event,In Stock,4.5,639,2024,7
2024-07-21,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,688.31,58482.9,13.9,No Sale Event,In Stock,3.9,1604,2024,7
2024-07-21,Amazon,iPhone,iPhone 15 128GB,New,799,78302,785.5,75515.7,1.7,No Sale Event,In Stock,4.3,943,2024,7
2024-07-21,Amazon,iPhone,iPhone 15 128GB,New,799,78302,810.62,79753.6,-1.5,No Sale Event,In Stock,4.7,1699,2024,7
2024-07-21,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1218.32,119980.0,-1.6,No Sale Event,In Stock,4.4,1315,2024,7
2024-07-22,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,209.12,17969.9,51.3,No Sale Event,In Stock,4.1,1483,2024,7
2024-07-22,Flipkart,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,42042,265.51,22757.1,38.1,No Sale Event,In Stock,4.4,1809,2024,7
2024-07-22,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,312.12,26749.9,27.2,No Sale Event,In Stock,4.3,1464,2024,7
2024-07-22,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,428.1,41631.3,0.2,No Sale Event,In Stock,4.8,880,2024,7
2024-07-22,Amazon,Watch,Apple Watch Ultra,New,799,78302,687.17,67277.9,14.0,No Sale Event,In Stock,4.8,2882,2024,7
2024-07-22,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,796.16,77930.7,0.4,No Sale Event,In Stock,4.5,986,2024,7
2024-07-22,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,693.1,68514.8,30.6,No Sale Event,In Stock,4.5,2534,2024,7
2024-07-22,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,521.11,45180.2,47.8,No Sale Event,In Stock,4.0,2732,2024,7
2024-07-22,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1011.56,98995.9,15.6,No Sale Event,In Stock,4.7,3221,2024,7
2024-07-22,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1013.06,98731.9,15.5,No Sale Event,In Stock,4.5,3566,2024,7
2024-07-22,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,979.81,97101.8,18.3,No Sale Event,In Stock,4.3,2436,2024,7
2024-07-22,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,1108.57,109717.0,-0.9,No Sale Event,Out of Stock,4.2,756,2024,7
2024-07-22,Flipkart,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,761.62,64972.6,30.7,No Sale Event,In Stock,4.5,274,2024,7
2024-07-22,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,Renewed/Refurbished,1999,195902,1357.51,114722.0,32.1,No Sale Event,In Stock,3.9,4402,2024,7
2024-07-22,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1832.48,178756.0,8.3,No Sale Event,Low Stock,4.5,5275,2024,7
2024-07-22,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1823.69,177341.0,8.8,No Sale Event,In Stock,4.6,2770,2024,7
2024-07-22,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1575.45,134976.0,21.2,No Sale Event,In Stock,4.2,1000,2024,7
2024-07-22,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1908.01,187413.0,4.6,No Sale Event,In Stock,4.4,2396,2024,7
2024-07-22,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1885.23,183346.0,5.7,No Sale Event,In Stock,4.6,1708,2024,7
2024-07-22,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1962.78,192058.0,1.8,No Sale Event,Low Stock,4.6,1463,2024,7
2024-07-22,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1973.49,195778.0,1.3,No Sale Event,In Stock,4.7,1438,2024,7
2024-07-22,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1619.41,136032.0,19.0,No Sale Event,In Stock,4.4,1267,2024,7
2024-07-22,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1972.97,196029.0,1.3,No Sale Event,Low Stock,4.7,1142,2024,7
2024-07-22,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,353.7,34391.1,41.0,No Sale Event,In Stock,4.8,2090,2024,7
2024-07-22,Amazon,iPad,iPad Air (4th Gen) 64GB,Renewed/Refurbished,599,58702,298.89,24958.5,50.1,No Sale Event,Low Stock,3.8,3108,2024,7
2024-07-22,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,353.56,34527.0,41.0,No Sale Event,Low Stock,4.7,6322,2024,7
2024-07-22,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,398.17,38301.6,33.5,No Sale Event,Low Stock,4.5,3751,2024,7
2024-07-22,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,399.83,39289.2,33.3,No Sale Event,Low Stock,4.8,1276,2024,7
2024-07-22,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,396.54,38163.4,33.8,No Sale Event,In Stock,4.4,4158,2024,7
2024-07-22,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,58702,400.75,39720.2,33.1,No Sale Event,In Stock,4.4,3607,2024,7
2024-07-22,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,506.24,50427.4,36.6,No Sale Event,Out of Stock,4.3,2782,2024,7
2024-07-22,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1010.71,98790.2,-1.2,No Sale Event,In Stock,4.7,219,2024,7
2024-07-22,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,995.05,97474.7,0.4,No Sale Event,In Stock,4.2,333,2024,7
2024-07-22,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,989.54,97877.3,0.9,No Sale Event,In Stock,4.2,304,2024,7
2024-07-22,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,979.98,97781.2,1.9,No Sale Event,Out of Stock,4.8,360,2024,7
2024-07-22,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,711.88,61097.8,28.7,No Sale Event,In Stock,4.4,266,2024,7
2024-07-22,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,882.52,76408.9,26.4,No Sale Event,In Stock,4.5,2431,2024,7
2024-07-22,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,493.56,48964.4,38.2,No Sale Event,In Stock,4.8,5320,2024,7
2024-07-22,Flipkart,iPhone,iPhone 13 128GB,New,799,78302,597.52,59600.9,25.2,No Sale Event,In Stock,4.5,5471,2024,7
2024-07-22,Flipkart,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,512.13,44149.9,35.9,No Sale Event,In Stock,4.2,1762,2024,7
2024-07-22,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,696.62,67262.5,12.8,No Sale Event,In Stock,4.7,1219,2024,7
2024-07-22,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,889.61,86769.9,10.9,No Sale Event,In Stock,4.6,1620,2024,7
2024-07-22,Amazon,iPhone,iPhone 15 128GB,New,799,78302,787.25,75725.7,1.5,No Sale Event,Out of Stock,4.9,1154,2024,7
2024-07-22,Amazon,iPhone,iPhone 15 128GB,New,799,78302,794.84,78999.7,0.5,No Sale Event,Low Stock,4.5,1137,2024,7
2024-07-22,Amazon,iPhone,iPhone 15 128GB,New,799,78302,806.06,79151.9,-0.9,No Sale Event,Out of Stock,4.4,1320,2024,7
2024-07-22,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,662.96,57226.5,17.0,No Sale Event,In Stock,4.3,852,2024,7
2024-07-22,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1206.91,116158.0,-0.7,No Sale Event,Low Stock,4.3,794,2024,7
2024-07-22,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,871.6,73974.4,27.3,No Sale Event,In Stock,3.9,1556,2024,7
2024-07-22,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1189.23,114768.0,0.8,No Sale Event,Out of Stock,4.3,1605,2024,7
2024-07-23,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,253.08,25130.8,41.0,No Sale Event,In Stock,4.7,2114,2024,7
2024-07-23,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,256.46,25563.9,40.2,No Sale Event,In Stock,4.7,2352,2024,7
2024-07-23,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,258.08,25519.3,39.8,No Sale Event,Out of Stock,4.6,2489,2024,7
2024-07-23,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,330.59,32112.3,22.9,No Sale Event,Low Stock,4.7,3430,2024,7
2024-07-23,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,323.51,31589.1,24.6,No Sale Event,In Stock,4.4,1303,2024,7
2024-07-23,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,356.69,30283.0,16.9,No Sale Event,In Stock,3.8,1385,2024,7
2024-07-23,Amazon,Watch,Apple Watch Ultra,New,799,78302,702.06,67566.2,12.1,No Sale Event,In Stock,4.4,1265,2024,7
2024-07-23,Flipkart,Watch,Apple Watch Ultra,New,799,78302,685.1,67832.9,14.3,No Sale Event,Low Stock,4.7,3507,2024,7
2024-07-23,Flipkart,Watch,Apple Watch Ultra,New,799,78302,710.11,69635.2,11.1,No Sale Event,In Stock,4.8,2623,2024,7
2024-07-23,Amazon,Watch,Apple Watch Ultra,New,799,78302,708.28,68095.4,11.4,No Sale Event,In Stock,4.6,2193,2024,7
2024-07-23,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,796.83,77664.0,0.3,No Sale Event,In Stock,4.2,814,2024,7
2024-07-23,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,796.25,78374.9,0.3,No Sale Event,Out of Stock,4.6,1246,2024,7
2024-07-23,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,700.2,68305.7,29.9,No Sale Event,Low Stock,4.5,3265,2024,7
2024-07-23,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,992.73,98294.8,17.2,No Sale Event,In Stock,4.4,1383,2024,7
2024-07-23,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,1086.01,108227.0,1.2,No Sale Event,In Stock,4.7,670,2024,7
2024-07-23,Flipkart,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,896.18,76240.2,18.5,No Sale Event,In Stock,3.9,249,2024,7
2024-07-23,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1828.11,180005.0,8.5,No Sale Event,In Stock,4.7,5031,2024,7
2024-07-23,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1866.38,180137.0,6.6,No Sale Event,Low Stock,4.2,1705,2024,7
2024-07-23,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,2018.17,198097.0,-1.0,No Sale Event,In Stock,4.5,1431,2024,7
2024-07-23,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,200.64,19528.9,39.0,No Sale Event,In Stock,4.5,4048,2024,7
2024-07-23,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,353.99,35195.6,40.9,No Sale Event,Out of Stock,4.4,2368,2024,7
2024-07-23,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,356.36,35130.0,40.5,No Sale Event,Out of Stock,4.4,2922,2024,7
2024-07-23,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,355.62,34222.9,40.6,No Sale Event,In Stock,4.8,7218,2024,7
2024-07-23,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,366.39,35920.1,38.8,No Sale Event,Low Stock,4.8,2026,2024,7
2024-07-23,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,393.93,38275.5,34.2,No Sale Event,In Stock,4.7,3870,2024,7
2024-07-23,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,403.31,39954.5,32.7,No Sale Event,In Stock,4.7,1989,2024,7
2024-07-23,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,499.28,48972.9,37.5,No Sale Event,Low Stock,4.7,3379,2024,7
2024-07-23,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,497.35,48696.7,37.8,No Sale Event,In Stock,4.5,3901,2024,7
2024-07-23,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,490.62,48570.2,38.6,No Sale Event,Low Stock,4.5,2518,2024,7
2024-07-23,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,496.28,47935.1,37.9,No Sale Event,Out of Stock,4.5,2358,2024,7
2024-07-23,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,499.71,49868.2,37.5,No Sale Event,Low Stock,4.8,4618,2024,7
2024-07-23,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,766.08,64743.4,23.3,No Sale Event,In Stock,4.4,181,2024,7
2024-07-23,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,998.75,98464.9,0.0,No Sale Event,In Stock,4.9,270,2024,7
2024-07-23,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1000.17,98081.6,-0.1,No Sale Event,In Stock,4.6,353,2024,7
2024-07-23,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1083.61,107830.0,9.6,No Sale Event,In Stock,4.3,1787,2024,7
2024-07-23,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,909.04,77213.1,24.2,No Sale Event,In Stock,4.3,1459,2024,7
2024-07-23,Amazon,iPhone,iPhone 12 64GB,New,799,78302,496.45,49534.4,37.9,No Sale Event,Out of Stock,4.3,5780,2024,7
2024-07-23,Amazon,iPhone,iPhone 14 128GB,New,799,78302,685.61,67191.4,14.2,No Sale Event,In Stock,4.6,1694,2024,7
2024-07-23,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,697.14,67111.5,12.7,No Sale Event,In Stock,4.3,1972,2024,7
2024-07-23,Flipkart,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,744.01,62730.3,25.5,No Sale Event,In Stock,4.1,1055,2024,7
2024-07-23,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,809.01,78135.9,-1.3,No Sale Event,In Stock,4.6,1434,2024,7
2024-07-23,Amazon,iPhone,iPhone 15 128GB,New,799,78302,786.81,76881.4,1.5,No Sale Event,In Stock,4.4,1626,2024,7
2024-07-23,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,633.12,52821.4,20.8,No Sale Event,In Stock,4.4,1297,2024,7
2024-07-23,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1189.1,116330.0,0.8,No Sale Event,In Stock,4.5,611,2024,7
2024-07-23,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1220.29,117574.0,-1.8,No Sale Event,In Stock,4.4,963,2024,7
2024-07-23,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1185.85,118091.0,1.1,No Sale Event,In Stock,4.3,1595,2024,7
2024-07-24,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,183.14,15601.6,57.3,No Sale Event,In Stock,4.0,5531,2024,7
2024-07-24,Amazon,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,208.13,17757.2,51.5,No Sale Event,In Stock,4.3,4397,2024,7
2024-07-24,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,324.69,32148.4,24.3,No Sale Event,Low Stock,4.7,3311,2024,7
2024-07-24,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,436.17,42889.6,-1.7,No Sale Event,In Stock,4.8,1044,2024,7
2024-07-24,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,326.91,27456.3,23.8,No Sale Event,Low Stock,4.1,1488,2024,7
