order_id,order_date,order_month,order_quarter,order_year,customer_id,gender,age,city,state,membership_tier,product_id,product_name,category,sub_category,brand,color,size,mrp,discount_percent,selling_price,quantity,total_amount,payment_mode,order_channel,order_status,delivery_days,rating
MYN104663,2024-08-18,August,Q3,2024,CUST00217,Male,45,Hyderabad,Telangana,Non-Member,P61702,Vero Moda Embroidered Lehenga,Women,Ethnic Wear,Vero Moda,Beige,S,949.0,60,379.6,1,379.6,UPI,Mobile Web,Delivered,8,5.0
MYN104664,2024-08-20,August,Q3,2024,CUST02301,Female,50,Kolkata,West Bengal,Insider,P64878,HRX Kids Checked Skirt,Kids,Bottomwear,HRX Kids,Multicolor,L,1739.0,20,1391.2,1,1391.2,Cash on Delivery,Website,Cancelled,7,4.0
MYN104665,2024-08-29,August,Q3,2024,CUST01755,Female,26,Jaipur,Rajasthan,Non-Member,P19784,Roadster Formal Shirt,Men,Topwear,Roadster,Purple,L,5629.0,20,4503.2,1,4503.2,UPI,Mobile App,Delivered,6,5.0
MYN104666,2025-01-28,January,Q1,2025,CUST01713,Male,35,Guwahati,Assam,Non-Member,P52828,H&M Striped Saree,Men,Ethnic Wear,H&M,Maroon,L,6719.0,30,4703.3,1,4703.3,Credit Card,Website,Delivered,5,3.0
MYN104667,2025-04-14,April,Q2,2025,CUST01873,Male,31,Kochi,Kerala,Non-Member,P65793,Allen Solly Junior Embroidered Sneakers,Kids,Footwear,Allen Solly Junior,Grey,9,5479.0,0,5479.0,2,10958.0,Cash on Delivery,Website,Delivered,7,2.0
MYN104668,2024-08-31,August,Q3,2024,CUST02348,Male,45,Guwahati,Assam,Non-Member,P85519,Van Heusen Striped Vest Pack,Men,Innerwear,Van Heusen,Pink,XXL,5339.0,40,3203.4,3,9610.2,Myntra Wallet,Mobile App,Cancelled,4,4.0
MYN104669,2023-10-18,October,Q4,2023,CUST01968,Male,49,Surat,Gujarat,Insider,P10844,Louis Philippe Regular Fit Flip Flops,Men,Footwear,Louis Philippe,Multicolor,6,4059.0,30,2841.3,1,2841.3,Myntra Wallet,Mobile App,Cancelled,9,4.0
MYN104670,2023-04-22,April,Q2,2023,CUST00159,Male,21,Jaipur,Rajasthan,Non-Member,P90531,Bombay Dyeing Regular Fit Curtain Set,Home & Living,Furnishing,Bombay Dyeing,Beige,S,4119.0,50,2059.5,1,2059.5,Cash on Delivery,Mobile App,Delivered,4,2.0
MYN104671,2025-04-20,April,Q2,2025,CUST01649,Male,16,Kochi,Kerala,Non-Member,P99179,Zara Floral Jacket,Women,Topwear,Zara,Navy,S,2639.0,30,1847.3,1,1847.3,Cash on Delivery,Website,Delivered,2,5.0
MYN104672,2024-11-14,November,Q4,2024,CUST01001,Female,16,Patna,Bihar,Insider,P20925,Allen Solly Junior Graphic Action Figure,Kids,Toys,Allen Solly Junior,Navy,XL,2759.0,60,1103.6,1,1103.6,UPI,Mobile App,Delivered,2,4.0
MYN104673,2024-04-05,April,Q2,2024,CUST00211,Female,42,Delhi,Delhi,Insider,P77166,Roadster Graphic Flip Flops,Women,Footwear,Roadster,Black,7,3419.0,10,3077.1,1,3077.1,Debit Card,Website,Delivered,2,1.0
MYN104674,2023-02-22,February,Q1,2023,CUST02094,Female,28,Guwahati,Assam,Non-Member,P70030,Mamaearth Embroidered Body Wash,Beauty,Bath & Body,Mamaearth,Green,L,1829.0,30,1280.3,1,1280.3,Cash on Delivery,Mobile App,Cancelled,6,4.0
MYN104675,2024-09-04,September,Q3,2024,CUST00295,Female,44,Bengaluru,Karnataka,Non-Member,P50688,Puma Floral Flip Flops,Men,Footwear,Puma,Maroon,10,2759.0,0,2759.0,2,5518.0,Credit Card,Mobile App,Delivered,4,4.0
MYN104676,2025-01-27,January,Q1,2025,CUST00208,Female,51,Delhi,Delhi,Insider Gold,P71699,Mamaearth Embroidered Shampoo,Beauty,Haircare,Mamaearth,Yellow,XL,779.0,60,311.6,1,311.6,Myntra Wallet,Mobile App,Cancelled,2,4.0
MYN104677,2023-03-14,March,Q1,2023,CUST00416,Female,26,Nagpur,Maharashtra,Insider,P32183,H&M Slim Fit Jacket,Women,Winterwear,H&M,Grey,M,1189.0,50,594.5,2,1189.0,Myntra Wallet,Mobile App,Delivered,7,4.0
MYN104678,2024-11-28,November,Q4,2024,CUST01834,Male,31,Indore,Madhya Pradesh,Non-Member,P79744,Sugar Cosmetics Slim Fit Perfume,Beauty,Fragrance,Sugar Cosmetics,Purple,XL,409.0,0,409.0,1,409.0,UPI,Mobile App,Delivered,6,2.0
MYN104679,2024-06-14,June,Q2,2024,CUST02481,Female,43,Pune,Maharashtra,Insider,P33065,Puma Checked Running Shoes,Footwear,Sports Shoes,Puma,Red,10,5429.0,30,3800.3,1,3800.3,Net Banking,Mobile App,Delivered,4,1.0
MYN104680,2025-01-07,January,Q1,2025,CUST00654,Male,49,Indore,Madhya Pradesh,Insider,P65789,Allen Solly Junior Slim Fit Joggers,Kids,Bottomwear,Allen Solly Junior,Green,M,1479.0,50,739.5,1,739.5,Myntra Wallet,Mobile Web,Delivered,4,3.0
MYN104681,2025-01-29,January,Q1,2025,CUST01073,Male,55,Kolkata,West Bengal,Non-Member,P24127,Puma Embroidered Lehenga,Men,Ethnic Wear,Puma,Yellow,XL,6899.0,10,6209.1,2,12418.2,UPI,Website,Delivered,5,2.0
MYN104682,2025-09-22,September,Q3,2025,CUST00420,Male,17,Chennai,Tamil Nadu,Non-Member,P53208,Puma Regular Fit Sandals,Footwear,Sandals,Puma,Green,11,3339.0,40,2003.4,1,2003.4,Debit Card,Website,Delivered,2,4.0
MYN104683,2024-05-22,May,Q2,2024,CUST01079,Male,18,Surat,Gujarat,Insider,P45186,Roadster Regular Fit Cardigan,Men,Winterwear,Roadster,Red,M,5109.0,30,3576.3,1,3576.3,Myntra Wallet,Mobile App,Delivered,3,5.0
MYN104684,2023-07-21,July,Q3,2023,CUST00291,Female,48,Visakhapatnam,Andhra Pradesh,Insider,P48688,Roadster Printed Boots,Men,Footwear,Roadster,Navy,11,5269.0,30,3688.3,1,3688.3,UPI,Mobile App,Delivered,6,3.0
MYN104685,2025-07-24,July,Q3,2025,CUST01411,Male,22,Patna,Bihar,Non-Member,P69902,Vero Moda Casual Jacket,Women,Winterwear,Vero Moda,Green,L,1689.0,30,1182.3,1,1182.3,Debit Card,Mobile App,Delivered,7,3.0
MYN104686,2024-12-08,December,Q4,2024,CUST00924,Male,17,Mumbai,Maharashtra,Non-Member,P82579,W Checked Cardigan,Women,Winterwear,W,Beige,S,1449.0,10,1304.1,1,1304.1,Cash on Delivery,Mobile App,Delivered,9,4.0
MYN104687,2024-06-03,June,Q2,2024,CUST01202,Male,47,Indore,Madhya Pradesh,Insider,P45475,Nykaa Embroidered Face Wash,Beauty,Skincare,Nykaa,Multicolor,XXL,1329.0,10,1196.1,1,1196.1,Myntra Wallet,Mobile App,Delivered,5,4.0
MYN104688,2025-01-29,January,Q1,2025,CUST02325,Female,46,Visakhapatnam,Andhra Pradesh,Insider,P71032,Gini and Jony Graphic Action Figure,Kids,Toys,Gini and Jony,Navy,XL,5339.0,20,4271.2,1,4271.2,UPI,Website,Delivered,2,3.0
MYN104689,2024-11-13,November,Q4,2024,CUST01797,Male,21,Nagpur,Maharashtra,Insider,P50364,Biba Embroidered Jeans,Women,Bottomwear,Biba,Pink,XS,869.0,10,782.1,1,782.1,Cash on Delivery,Mobile App,Returned,7,4.0
MYN104690,2024-09-13,September,Q3,2024,CUST02251,Female,21,Surat,Gujarat,Non-Member,P62623,W Regular Fit Joggers,Women,Bottomwear,W,Green,M,4809.0,40,2885.4,1,2885.4,Myntra Wallet,Website,Delivered,6,5.0
MYN104691,2023-12-09,December,Q4,2023,CUST00342,Male,20,Kolkata,West Bengal,Non-Member,P82510,Sugar Cosmetics Striped Compact,Beauty,Makeup,Sugar Cosmetics,Orange,M,2499.0,20,1999.2,2,3998.4,Debit Card,Mobile App,Pending,2,4.0
MYN104692,2025-08-30,August,Q3,2025,CUST02297,Male,16,Coimbatore,Tamil Nadu,Insider,P89421,Allen Solly Junior Regular Fit Joggers,Kids,Bottomwear,Allen Solly Junior,Black,M,3109.0,10,2798.1,1,2798.1,UPI,Mobile Web,Delivered,5,4.0
MYN104693,2024-07-15,July,Q3,2024,CUST01551,Male,24,Hyderabad,Telangana,Non-Member,P56606,Levis Regular Fit Jacket,Men,Winterwear,Levis,White,S,4919.0,0,4919.0,1,4919.0,UPI,Mobile App,Delivered,9,5.0
MYN104694,2025-08-27,August,Q3,2025,CUST01315,Female,51,Mumbai,Maharashtra,Insider,P78486,Puma Slim Fit Slides,Footwear,Sandals,Puma,White,11,4379.0,20,3503.2,1,3503.2,Cash on Delivery,Mobile App,Delivered,5,4.0
MYN104695,2024-07-28,July,Q3,2024,CUST00418,Female,19,Bengaluru,Karnataka,Non-Member,P28873,AND Casual Saree,Women,Ethnic Wear,AND,Navy,L,6689.0,40,4013.4,1,4013.4,Credit Card,Mobile App,Delivered,8,2.0
MYN104696,2023-01-10,January,Q1,2023,CUST01807,Male,55,Nagpur,Maharashtra,Non-Member,P80123,Adidas Oversized Canvas Shoes,Footwear,Casual Shoes,Adidas,Navy,9,1329.0,20,1063.2,1,1063.2,Debit Card,Mobile Web,Delivered,3,4.0
MYN104697,2025-10-14,October,Q4,2025,CUST02372,Male,48,Guwahati,Assam,Insider,P32367,AND Solid Camisole,Women,Lingerie,AND,Orange,M,3179.0,50,1589.5,2,3179.0,Cash on Delivery,Mobile App,Delivered,2,2.0
MYN104698,2024-07-02,July,Q3,2024,CUST01086,Male,20,Patna,Bihar,Non-Member,P65645,Mamaearth Relaxed Fit Perfume,Beauty,Fragrance,Mamaearth,Orange,XS,1709.0,30,1196.3,1,1196.3,Debit Card,Website,Delivered,7,5.0
MYN104699,2025-08-23,August,Q3,2025,CUST01125,Female,41,Guwahati,Assam,Non-Member,P56370,HRX Graphic Jacket,Men,Winterwear,HRX,Green,XXL,4649.0,10,4184.1,3,12552.3,UPI,Mobile App,Delivered,6,5.0
MYN104700,2025-11-25,November,Q4,2025,CUST01741,Male,50,Pune,Maharashtra,Insider,P41116,Louis Philippe Relaxed Fit Belt,Men,Accessories,Louis Philippe,Maroon,L,559.0,50,279.5,1,279.5,UPI,Mobile App,Delivered,4,3.0
MYN104701,2023-01-25,January,Q1,2023,CUST00530,Female,42,Coimbatore,Tamil Nadu,Non-Member,P63153,HRX Kids Casual Flip Flops,Kids,Footwear,HRX Kids,Beige,7,5739.0,30,4017.3,1,4017.3,Credit Card,Mobile App,Delivered,7,5.0
MYN104702,2025-05-06,May,Q2,2025,CUST01352,Male,45,Nagpur,Maharashtra,Insider,P83225,Zara Solid Wallet,Women,Accessories,Zara,Red,XXL,4669.0,10,4202.1,1,4202.1,Myntra Wallet,Mobile Web,Returned,9,4.0
MYN104703,2024-03-05,March,Q1,2024,CUST00795,Male,34,Indore,Madhya Pradesh,Insider,P12613,Sugar Cosmetics Checked Soap,Beauty,Bath & Body,Sugar Cosmetics,Orange,XS,1719.0,50,859.5,1,859.5,Debit Card,Website,Delivered,6,5.0
MYN104704,2023-12-06,December,Q4,2023,CUST02259,Female,43,Surat,Gujarat,Non-Member,P18426,Spaces Graphic Wall Art,Home & Living,Decor,Spaces,Blue,M,2699.0,20,2159.2,1,2159.2,UPI,Mobile App,Delivered,2,5.0
MYN104705,2025-11-23,November,Q4,2025,CUST00912,Female,23,Indore,Madhya Pradesh,Insider,P76142,Mamaearth Casual Lipstick,Beauty,Makeup,Mamaearth,Maroon,M,1969.0,10,1772.1,1,1772.1,Cash on Delivery,Mobile App,Delivered,5,4.0
MYN104706,2023-03-21,March,Q1,2023,CUST01716,Female,50,Surat,Gujarat,Non-Member,P32826,Only Floral Hoodie,Women,Winterwear,Only,Purple,XL,1319.0,10,1187.1,1,1187.1,Credit Card,Mobile App,Delivered,8,4.0
MYN104707,2024-11-19,November,Q4,2024,CUST00402,Female,50,Surat,Gujarat,Non-Member,P66706,Nykaa Striped Deodorant,Beauty,Fragrance,Nykaa,Grey,S,2059.0,0,2059.0,2,4118.0,Net Banking,Mobile App,Delivered,8,2.0
MYN104708,2025-01-17,January,Q1,2025,CUST02508,Female,24,Hyderabad,Telangana,Non-Member,P43485,AND Slim Fit Bra,Women,Lingerie,AND,Multicolor,L,3859.0,10,3473.1,1,3473.1,Debit Card,Mobile App,Returned,9,4.0
MYN104709,2023-10-16,October,Q4,2023,CUST00496,Female,34,Pune,Maharashtra,Non-Member,P63183,Allen Solly Junior Checked Briefs Pack,Kids,Innerwear,Allen Solly Junior,Yellow,XL,5249.0,50,2624.5,1,2624.5,UPI,Mobile App,Delivered,3,4.0
MYN104710,2025-05-19,May,Q2,2025,CUST02228,Male,40,Guwahati,Assam,Insider Gold,P77055,Van Heusen Casual Sweatshirt,Men,Topwear,Van Heusen,Yellow,L,3449.0,10,3104.1,1,3104.1,UPI,Mobile Web,Returned,5,4.0
MYN104711,2025-03-04,March,Q1,2025,CUST01123,Female,21,Bengaluru,Karnataka,Insider,P61776,HRX Kids Solid Boxers Pack,Kids,Innerwear,HRX Kids,Red,XS,4159.0,40,2495.4,1,2495.4,UPI,Mobile App,Delivered,2,4.0
MYN104712,2025-04-18,April,Q2,2025,CUST02298,Female,23,Delhi,Delhi,Insider,P80605,Louis Philippe Relaxed Fit T-Shirt,Men,Topwear,Louis Philippe,Beige,XS,699.0,30,489.3,1,489.3,Debit Card,Mobile App,Delivered,7,4.0
MYN104713,2025-01-05,January,Q1,2025,CUST01939,Female,32,Visakhapatnam,Andhra Pradesh,Insider Gold,P67286,Adidas Formal Sandals,Footwear,Sandals,Adidas,Grey,9,1759.0,10,1583.1,1,1583.1,UPI,Website,Cancelled,9,4.0
MYN104714,2023-06-05,June,Q2,2023,CUST02529,Female,42,Patna,Bihar,Insider,P20143,US Polo Assn Graphic Lehenga,Men,Ethnic Wear,US Polo Assn,Beige,M,7499.0,20,5999.2,2,11998.4,UPI,Mobile App,Delivered,2,5.0
MYN104715,2025-10-07,October,Q4,2025,CUST00841,Female,35,Ahmedabad,Gujarat,Insider,P44304,Allen Solly Junior Oversized Vest Pack,Kids,Innerwear,Allen Solly Junior,Purple,M,1569.0,10,1412.1,2,2824.2,Cash on Delivery,Website,Delivered,6,4.0
MYN104716,2024-02-16,February,Q1,2024,CUST00388,Female,44,Guwahati,Assam,Insider,P34635,Mamaearth Formal Body Mist,Beauty,Fragrance,Mamaearth,Multicolor,XS,1709.0,30,1196.3,1,1196.3,Cash on Delivery,Website,Pending,8,4.0
MYN104717,2025-02-05,February,Q1,2025,CUST02018,Male,36,Kochi,Kerala,Non-Member,P40209,H&M Oversized Jacket,Women,Topwear,H&M,Blue,L,4259.0,40,2555.4,1,2555.4,UPI,Mobile App,Delivered,3,5.0
MYN104718,2024-01-01,January,Q1,2024,CUST01175,Female,38,Mumbai,Maharashtra,Insider,P62634,Only Checked Skirt,Women,Bottomwear,Only,Navy,M,2299.0,0,2299.0,1,2299.0,Credit Card,Website,Delivered,2,5.0
MYN104719,2024-12-08,December,Q4,2024,CUST00298,Female,40,Guwahati,Assam,Insider Gold,P81316,Roadster Oversized T-Shirt,Women,Topwear,Roadster,Orange,XL,5199.0,20,4159.2,1,4159.2,Myntra Wallet,Mobile App,Delivered,9,2.0
MYN104720,2025-05-15,May,Q2,2025,CUST00099,Female,36,Kochi,Kerala,Non-Member,P32439,H&M Slim Fit Sunglasses,Women,Accessories,H&M,Black,XL,4409.0,10,3968.1,2,7936.2,UPI,Mobile App,Delivered,8,3.0
MYN104721,2025-02-14,February,Q1,2025,CUST02466,Male,25,Chandigarh,Chandigarh,Insider,P69097,US Polo Kids Oversized Puzzle,Kids,Toys,US Polo Kids,Multicolor,XS,2779.0,50,1389.5,1,1389.5,UPI,Mobile Web,Delivered,8,4.0
MYN104722,2024-10-19,October,Q4,2024,CUST02112,Female,21,Kolkata,West Bengal,Insider,P18499,Sugar Cosmetics Striped Shampoo,Beauty,Haircare,Sugar Cosmetics,Black,XL,1789.0,10,1610.1,3,4830.3,Cash on Delivery,Mobile App,Delivered,4,2.0
MYN104723,2024-06-08,June,Q2,2024,CUST01734,Female,43,Visakhapatnam,Andhra Pradesh,Insider Gold,P84731,Allen Solly Junior Solid Saree,Kids,Ethnic Wear,Allen Solly Junior,Purple,M,2969.0,50,1484.5,1,1484.5,UPI,Mobile Web,Delivered,9,2.0
MYN104724,2024-02-05,February,Q1,2024,CUST00276,Female,18,Chandigarh,Chandigarh,Insider,P36745,W Relaxed Fit Nightsuit,Women,Lingerie,W,Multicolor,XL,5299.0,30,3709.3,1,3709.3,Credit Card,Mobile App,Delivered,3,5.0
MYN104725,2024-01-16,January,Q1,2024,CUST02087,Female,39,Indore,Madhya Pradesh,Insider,P64944,Levis Regular Fit Joggers,Men,Bottomwear,Levis,Purple,S,3359.0,30,2351.3,1,2351.3,Debit Card,Mobile App,Delivered,9,3.0
MYN104726,2023-05-07,May,Q2,2023,CUST00289,Female,19,Chennai,Tamil Nadu,Non-Member,P40573,Lakme Floral Foundation,Beauty,Makeup,Lakme,Purple,M,799.0,60,319.6,2,639.2,Debit Card,Mobile Web,Returned,9,4.0
MYN104727,2025-12-28,December,Q4,2025,CUST02086,Female,43,Nagpur,Maharashtra,Insider Gold,P10867,Roadster Checked Dupatta Set,Men,Ethnic Wear,Roadster,Pink,S,4379.0,60,1751.6,3,5254.8,Myntra Wallet,Mobile App,Delivered,7,5.0
MYN104728,2025-08-20,August,Q3,2025,CUST02212,Female,53,Lucknow,Uttar Pradesh,Non-Member,P45920,Biba Formal Bra,Women,Lingerie,Biba,Purple,XL,3089.0,40,1853.4,1,1853.4,UPI,Mobile Web,Delivered,2,4.0
MYN104729,2025-03-05,March,Q1,2025,CUST02291,Male,40,Indore,Madhya Pradesh,Non-Member,P22974,Roadster Slim Fit Sneakers,Men,Footwear,Roadster,Orange,8,4289.0,60,1715.6,1,1715.6,Net Banking,Mobile App,Delivered,5,4.0
MYN104730,2023-12-19,December,Q4,2023,CUST00717,Female,24,Bhopal,Madhya Pradesh,Non-Member,P52399,Woodland Formal Flip Flops,Footwear,Flip Flops,Woodland,Maroon,8,2109.0,20,1687.2,1,1687.2,Cash on Delivery,Mobile App,Returned,8,4.0
MYN104731,2025-12-19,December,Q4,2025,CUST01856,Female,31,Patna,Bihar,Insider,P80207,Mamaearth Relaxed Fit Compact,Beauty,Makeup,Mamaearth,Maroon,XL,699.0,0,699.0,1,699.0,UPI,Website,Delivered,9,4.0
MYN104732,2025-03-10,March,Q1,2025,CUST02132,Male,52,Hyderabad,Telangana,Insider,P45306,Nike Oversized Flip Flops,Footwear,Flip Flops,Nike,Green,10,5589.0,60,2235.6,1,2235.6,Cash on Delivery,Mobile App,Delivered,5,5.0
MYN104733,2023-03-13,March,Q1,2023,CUST01160,Female,55,Jaipur,Rajasthan,Insider,P98349,Story@Home Casual Bedsheet Set,Home & Living,Bedding,Story@Home,Blue,XXL,839.0,0,839.0,1,839.0,UPI,Mobile Web,Delivered,2,5.0
MYN104734,2023-12-28,December,Q4,2023,CUST01263,Female,22,Kolkata,West Bengal,Non-Member,P44174,Bata Printed Sandals,Footwear,Sandals,Bata,Green,10,5839.0,40,3503.4,1,3503.4,Debit Card,Mobile Web,Delivered,8,5.0
MYN104735,2025-05-07,May,Q2,2025,CUST00059,Female,25,Pune,Maharashtra,Insider,P11277,Woodland Solid Training Shoes,Footwear,Sports Shoes,Woodland,Green,8,1699.0,20,1359.2,1,1359.2,Cash on Delivery,Mobile App,Delivered,6,4.0
MYN104736,2024-01-15,January,Q1,2024,CUST02297,Male,16,Coimbatore,Tamil Nadu,Insider,P95349,Puma Regular Fit Sandals,Men,Footwear,Puma,Orange,10,2439.0,20,1951.2,1,1951.2,Net Banking,Website,Delivered,8,5.0
MYN104737,2025-03-16,March,Q1,2025,CUST01404,Female,42,Bengaluru,Karnataka,Insider Gold,P48771,AND Regular Fit Saree,Women,Ethnic Wear,AND,Maroon,M,4099.0,60,1639.6,1,1639.6,Credit Card,Website,Returned,9,4.0
MYN104738,2023-01-10,January,Q1,2023,CUST01161,Female,31,Jaipur,Rajasthan,Insider Gold,P33481,Vero Moda Solid Joggers,Women,Bottomwear,Vero Moda,Orange,XS,2119.0,20,1695.2,1,1695.2,Cash on Delivery,Mobile Web,Delivered,5,4.0
MYN104739,2023-10-10,October,Q4,2023,CUST02273,Female,20,Patna,Bihar,Non-Member,P55999,Biba Regular Fit Necklace Set,Women,Jewellery,Biba,Multicolor,XXL,579.0,30,405.3,1,405.3,Myntra Wallet,Mobile Web,Returned,8,4.0
MYN104740,2024-05-07,May,Q2,2024,CUST01948,Female,35,Lucknow,Uttar Pradesh,Insider Gold,P59233,Levis Floral Boots,Men,Footwear,Levis,Beige,8,2209.0,10,1988.1,1,1988.1,Credit Card,Mobile Web,Cancelled,4,4.0
MYN104741,2024-04-01,April,Q2,2024,CUST02589,Male,29,Chandigarh,Chandigarh,Insider,P30766,Allen Solly Junior Embroidered Briefs Pack,Kids,Innerwear,Allen Solly Junior,Beige,M,4119.0,10,3707.1,1,3707.1,UPI,Mobile App,Delivered,6,5.0
MYN104742,2025-08-28,August,Q3,2025,CUST01831,Female,27,Kolkata,West Bengal,Non-Member,P42418,Vero Moda Regular Fit Trousers,Women,Bottomwear,Vero Moda,Maroon,M,5179.0,10,4661.1,1,4661.1,Credit Card,Website,Returned,5,4.0
MYN104743,2025-12-24,December,Q4,2025,CUST02032,Male,18,Bhopal,Madhya Pradesh,Insider,P22437,Zara Printed Sneakers,Women,Footwear,Zara,Pink,8,4749.0,20,3799.2,1,3799.2,Myntra Wallet,Website,Delivered,5,5.0
MYN104744,2023-09-17,September,Q3,2023,CUST01111,Male,40,Pune,Maharashtra,Non-Member,P94045,Mamaearth Printed Perfume,Beauty,Fragrance,Mamaearth,Beige,XXL,1989.0,0,1989.0,1,1989.0,Debit Card,Mobile App,Delivered,2,5.0
MYN104745,2023-11-27,November,Q4,2023,CUST02280,Male,25,Bhopal,Madhya Pradesh,Non-Member,P17039,Mothercare Solid Briefs Pack,Kids,Innerwear,Mothercare,Green,M,4159.0,10,3743.1,1,3743.1,Credit Card,Mobile App,Delivered,6,5.0
MYN104746,2023-06-01,June,Q2,2023,CUST02397,Female,49,Patna,Bihar,Non-Member,P43645,HomeTown Printed Curtain Set,Home & Living,Furnishing,HomeTown,Maroon,M,1939.0,50,969.5,1,969.5,UPI,Mobile App,Cancelled,3,4.0
MYN104747,2023-10-07,October,Q4,2023,CUST02421,Male,27,Pune,Maharashtra,Insider Gold,P45448,Zara Checked Cardigan,Women,Winterwear,Zara,White,XS,4719.0,10,4247.1,1,4247.1,Cash on Delivery,Mobile App,Delivered,5,5.0
MYN104748,2024-03-03,March,Q1,2024,CUST00025,Male,23,Chennai,Tamil Nadu,Non-Member,P23868,H&M Embroidered Jeans,Women,Bottomwear,H&M,Yellow,L,819.0,0,819.0,1,819.0,UPI,Mobile App,Delivered,3,5.0
MYN104749,2025-03-07,March,Q1,2025,CUST02344,Male,39,Hyderabad,Telangana,Insider,P99017,Levis Floral Boxers Pack,Men,Innerwear,Levis,Beige,XXL,949.0,10,854.1,1,854.1,Credit Card,Mobile App,Delivered,2,4.0
MYN104750,2025-01-12,January,Q1,2025,CUST02555,Female,51,Bhopal,Madhya Pradesh,Insider,P14170,Mamaearth Printed Foundation,Beauty,Makeup,Mamaearth,Purple,XS,229.0,40,137.4,1,137.4,Debit Card,Mobile App,Returned,7,4.0
MYN104751,2024-05-30,May,Q2,2024,CUST00100,Male,40,Visakhapatnam,Andhra Pradesh,Insider,P88067,Zara Floral Skirt,Women,Bottomwear,Zara,Navy,XS,2659.0,60,1063.6,1,1063.6,UPI,Website,Delivered,8,5.0
MYN104752,2023-08-19,August,Q3,2023,CUST02052,Female,45,Guwahati,Assam,Non-Member,P25134,Lakme Regular Fit Body Wash,Beauty,Bath & Body,Lakme,Yellow,L,179.0,60,71.6,1,71.6,Credit Card,Mobile App,Delivered,8,3.0
MYN104753,2023-03-16,March,Q1,2023,CUST00227,Female,45,Surat,Gujarat,Non-Member,P52926,Nykaa Striped Shampoo,Beauty,Haircare,Nykaa,Pink,M,619.0,10,557.1,1,557.1,UPI,Mobile App,Pending,6,4.0
MYN104754,2025-12-10,December,Q4,2025,CUST01293,Male,24,Indore,Madhya Pradesh,Insider Gold,P73515,H&M Checked Shorts,Women,Bottomwear,H&M,Orange,S,3099.0,20,2479.2,2,4958.4,UPI,Mobile Web,Delivered,3,5.0
MYN104755,2025-09-01,September,Q3,2025,CUST01175,Female,38,Mumbai,Maharashtra,Insider,P62624,W Oversized Loafers,Women,Footwear,W,Navy,11,2719.0,10,2447.1,1,2447.1,Myntra Wallet,Mobile App,Delivered,7,4.0
MYN104756,2025-11-21,November,Q4,2025,CUST01352,Male,45,Nagpur,Maharashtra,Insider,P89432,W Solid Shorts,Women,Bottomwear,W,Black,S,3749.0,20,2999.2,1,2999.2,UPI,Mobile App,Delivered,4,4.0
MYN104757,2025-12-10,December,Q4,2025,CUST02190,Female,43,Patna,Bihar,Non-Member,P53811,Nykaa Oversized Kajal,Beauty,Makeup,Nykaa,Maroon,XL,1169.0,10,1052.1,3,3156.3,Net Banking,Mobile Web,Delivered,9,4.0
MYN104758,2025-03-06,March,Q1,2025,CUST02168,Female,40,Patna,Bihar,Non-Member,P87139,H&M Regular Fit Loafers,Women,Footwear,H&M,Grey,11,419.0,60,167.6,1,167.6,Credit Card,Mobile App,Delivered,2,5.0
MYN104759,2023-08-25,August,Q3,2023,CUST00389,Male,17,Jaipur,Rajasthan,Insider,P58419,Vero Moda Printed Earrings,Women,Jewellery,Vero Moda,White,M,3029.0,20,2423.2,1,2423.2,Debit Card,Mobile App,Delivered,7,3.0
MYN104760,2023-12-15,December,Q4,2023,CUST02161,Female,30,Bengaluru,Karnataka,Non-Member,P24314,HRX Kids Regular Fit Kurta,Kids,Topwear,HRX Kids,Orange,XS,3719.0,60,1487.6,1,1487.6,Net Banking,Mobile App,Returned,5,4.0
MYN104761,2023-12-24,December,Q4,2023,CUST01227,Male,29,Hyderabad,Telangana,Insider,P86049,HomeTown Relaxed Fit Bedsheet Set,Home & Living,Bedding,HomeTown,Red,S,3889.0,20,3111.2,3,9333.6,UPI,Mobile App,Cancelled,8,4.0
MYN104762,2025-01-23,January,Q1,2025,CUST00724,Male,33,Bengaluru,Karnataka,Insider,P58334,H&M Floral Boots,Women,Footwear,H&M,Grey,11,4239.0,30,2967.3,1,2967.3,Net Banking,Mobile App,Delivered,6,5.0
MYN104763,2023-07-07,July,Q3,2023,CUST01556,Female,49,Nagpur,Maharashtra,Insider,P77959,H&M Casual Watch,Men,Accessories,H&M,Black,XS,379.0,20,303.2,1,303.2,Debit Card,Website,Delivered,8,5.0
MYN104764,2024-05-17,May,Q2,2024,CUST01703,Male,26,Bengaluru,Karnataka,Insider,P35710,Vero Moda Graphic Shorts,Women,Bottomwear,Vero Moda,Maroon,XXL,3849.0,10,3464.1,1,3464.1,UPI,Website,Delivered,5,4.0
MYN104765,2024-12-01,December,Q4,2024,CUST02530,Female,27,Delhi,Delhi,Insider,P16702,Louis Philippe Relaxed Fit Sherwani,Men,Ethnic Wear,Louis Philippe,Green,S,3329.0,10,2996.1,1,2996.1,Debit Card,Mobile App,Delivered,4,4.0
MYN104766,2024-03-23,March,Q1,2024,CUST01495,Male,40,Bhopal,Madhya Pradesh,Insider Gold,P94073,AND Striped Cardigan,Women,Winterwear,AND,White,M,2149.0,10,1934.1,1,1934.1,Credit Card,Mobile Web,Returned,8,4.0
